Formula,6,Correction
Chardata,35,1444,62,1539,179,1,0,28,prod,BigSymbol,0x33F4
Chardata,36,1432,195,1457,249,1,6,35,j,Roman Italic,0x416A
Chardata,37,1468,204,1497,237,1,0,36,in,RelativeOperator,0x1D80
Chardata,38,1509,194,1546,236,1,0,37,P,Roman Italic,0x4150
Chardata,39,1568,89,1607,143,1,0,35,lambda,Greek Italic,0x426B
Chardata,40,1613,128,1639,183,1,2,39,j,Roman Italic,0x416A
Chardata,41,1613,56,1641,100,1,1,39,b,Roman Italic,0x4162
Chardata,42,1650,57,1666,111,1,0,41,LeftPar,Parenthesis,0x1980
Chardata,43,1677,58,1696,112,1,0,42,j,Roman Italic,0x416A
Chardata,44,1704,57,1720,111,1,0,43,RightPar,Parenthesis,0x1981
Formula,13,Correction
Chardata,1,3,34,39,92,1,-1,0,zero,Numeric Upright,0x0130
Chardata,2,71,55,146,85,1,0,1,rightarrow,Arrow,0x1B81
Chardata,3,179,32,230,91,1,0,2,L,Roman Italic,0x414C
Chardata,4,236,66,265,104,1,2,3,four,Numeric Upright,0x0134
Chardata,5,290,55,365,85,1,0,3,rightarrow,Arrow,0x1B81
Chardata,6,315,2,340,43,1,5,5,theta,Greek Italic,0x4268
Chardata,7,389,32,441,92,1,0,5,L,Roman Italic,0x414C
Chardata,8,447,66,474,105,1,2,7,three,Numeric Upright,0x0133
Chardata,9,510,55,584,86,1,0,7,rightarrow,Arrow,0x1B81
Chardata,10,619,31,678,109,1,0,9,Q,Roman Italic,0x4151
Chardata,11,712,55,787,87,1,0,10,rightarrow,Arrow,0x1B81
Chardata,12,819,33,860,92,1,0,11,I,Roman Italic,0x4149
Chardata,13,857,65,903,106,1,2,12,C,Roman Italic,0x4143
Chardata,14,905,86,925,114,1,2,13,zero,Numeric Upright,0x0130
Chardata,15,968,56,1042,86,1,0,12,rightarrow,Arrow,0x1B81
Chardata,16,1075,35,1112,93,1,0,15,zero,Numeric Upright,0x0130
Formula,19,Correction
Chardata,1,3,17,41,72,1,0,0,lambda,Greek Italic,0x426B
Chardata,2,47,42,73,97,1,2,1,j,Roman Italic,0x416A
Chardata,3,111,42,167,64,1,0,1,equal,RelativeOperator,0x1D3D
Chardata,4,201,18,249,73,1,0,3,T,Roman Italic,0x4154
Chardata,5,260,17,282,89,1,0,4,LeftPar,Parenthesis,0x1980
Chardata,6,290,18,345,75,1,0,5,G,Roman Italic,0x4147
Chardata,7,352,57,375,87,1,2,6,r,Roman Italic,0x4172
Chardata,8,414,35,455,73,1,0,6,times,BinaryOperator,0x1C82
Chardata,9,470,44,512,88,1,2,8,G,Roman Italic,0x4147
Chardata,10,517,74,535,97,1,2,9,s,Roman Italic,0x4173
Chardata,11,542,67,573,100,1,0,10,plus,BinaryOperator,0x1C2B
Chardata,12,578,63,599,97,1,0,11,k,Roman Italic,0x416B
Chardata,13,634,20,693,76,1,0,8,D,Roman Italic,0x4144
Chardata,14,704,19,726,91,1,0,13,LeftPar,Parenthesis,0x1980
Chardata,15,730,39,774,76,1,0,14,sigma,Greek Italic,0x4272
Chardata,16,784,17,807,46,1,1,15,s,Roman Italic,0x4173
Chardata,17,816,8,857,51,1,0,16,plus,BinaryOperator,0x1C2B
Chardata,18,862,2,889,46,1,0,17,k,Roman Italic,0x416B
Chardata,19,903,20,925,92,1,0,15,LeftPar,Parenthesis,0x1980
Chardata,20,930,38,963,78,1,0,19,e,Roman Bold,0x2165
Chardata,21,967,48,993,102,1,2,20,j,Roman Italic,0x416A
Chardata,22,1005,21,1026,92,1,0,20,RightPar,Parenthesis,0x1981
Chardata,23,1035,21,1057,92,1,0,22,RightPar,Parenthesis,0x1981
Chardata,24,1066,22,1088,92,1,0,23,RightPar,Parenthesis,0x1981
Formula,22,Correction
Chardata,1,2,8,78,67,1,0,0,W,Roman Italic,0x4157
Chardata,2,65,46,85,82,1,2,1,one,Numeric Upright,0x0131
Chardata,3,93,76,102,91,1,0,2,comma,Point,0x142C
Chardata,4,113,57,132,83,1,0,3,epsilon,Greek Italic,0x4265
Chardata,5,150,33,204,53,1,0,1,equal,RelativeOperator,0x1D3D
Chardata,6,225,4,249,82,1,0,5,MiddleLeftPar,Parenthesis,0x1982
Chardata,7,265,7,341,66,1,0,6,W,Roman Italic,0x4157
Chardata,8,328,45,348,81,1,2,7,one,Numeric Upright,0x0131
Chardata,9,356,75,365,89,1,0,8,comma,Point,0x142C
Chardata,10,377,56,395,82,1,0,9,epsilon,Greek Italic,0x4265
Chardata,11,408,4,428,81,1,0,7,LeftPar,Parenthesis,0x1980
Chardata,12,428,24,469,81,1,0,11,p,Roman Italic,0x4170
Chardata,13,472,3,492,80,1,0,12,RightPar,Parenthesis,0x1981
Chardata,14,506,23,516,64,1,0,13,colon,Point,0x143A
Chardata,15,530,25,569,81,1,0,14,p,Roman Italic,0x4170
Chardata,16,582,23,620,65,1,0,15,in,RelativeOperator,0x1D80
Chardata,17,633,5,687,64,1,0,16,Lambda,Greek Upright,0x024B
Chardata,18,697,2,721,80,1,0,17,MiddleRightPar,Parenthesis,0x1983
Formula,26,Correction
Chardata,1,2,15,23,98,1,0,0,LeftPar,Parenthesis,0x1980
Chardata,2,43,6,73,10,1,0,1,overline,Accent,0x1A86
Chardata,3,30,18,74,78,1,6,2,partial,OtherSymbols,0x1882
Chardata,4,86,72,122,98,1,2,2,alpha,Greek Italic,0x4261
Chardata,5,88,20,112,45,1,1,2,ast,BinaryOperator,0x1C2A
Chardata,6,134,19,176,94,1,0,2,f,Roman Italic,0x4166
Chardata,7,184,15,204,98,1,0,6,RightPar,Parenthesis,0x1981
Chardata,8,216,25,260,41,1,1,7,tilde,Accent,0x1A83
Chardata,9,296,47,351,67,1,0,7,equal,RelativeOperator,0x1D3D
Chardata,10,394,7,425,10,1,0,9,overline,Accent,0x1A86
Chardata,11,381,18,426,79,1,6,10,partial,OtherSymbols,0x1882
Chardata,12,438,73,473,99,1,2,10,alpha,Greek Italic,0x4261
Chardata,13,484,83,522,86,1,0,12,minus,BinaryOperator,0x1C2D
Chardata,14,535,60,557,99,1,0,13,one,Numeric Upright,0x0131
Chardata,15,440,21,463,46,1,1,10,ast,BinaryOperator,0x1C2A
Chardata,16,592,2,618,9,1,0,10,tilde,Accent,0x1A83
Chardata,17,570,20,612,95,1,6,16,f,Roman Italic,0x4166
Formula,27,Correction
Chardata,1,3,6,46,65,1,0,0,Delta,Greek Upright,0x0244
Chardata,2,55,37,100,76,1,2,1,K,Roman Italic,0x414B
Chardata,3,109,43,121,84,1,0,2,slash,BinaryOperator,0x1C2F
Chardata,4,131,37,176,77,1,0,3,K,Roman Italic,0x414B
Chardata,5,186,40,207,62,1,1,4,ast,BinaryOperator,0x1C2A
Chardata,6,219,2,245,81,1,0,1,LeftPar,Parenthesis,0x1980
Chardata,7,247,24,296,67,1,0,6,u,Roman Italic,0x4175
Chardata,8,300,2,325,81,1,0,7,RightPar,Parenthesis,0x1981
Chardata,9,346,3,423,80,1,0,8,geqq,RelativeOperator,0x1D89
Chardata,10,447,9,477,67,1,0,9,one,Numeric Upright,0x0131
Formula,30,Correction
Chardata,1,2,18,16,73,1,-1,0,i,Roman Italic,0x4169
Chardata,2,22,48,67,53,1,0,1,minus,BinaryOperator,0x1C2D
Chardata,3,78,32,112,88,1,0,2,q,Roman Italic,0x4171
Chardata,4,118,12,128,34,1,1,3,prime,Point,0x14B7
Chardata,5,140,47,189,53,1,0,3,minus,BinaryOperator,0x1C2D
Chardata,6,206,45,269,54,1,0,5,cdots,Point,0x1482
Chardata,7,298,47,350,52,1,0,6,minus,BinaryOperator,0x1C2D
Chardata,8,373,32,408,88,1,0,7,q,Roman Italic,0x4171
Chardata,9,415,2,427,46,1,1,8,LeftPar,Parenthesis,0x1980
Chardata,10,433,3,471,39,1,0,9,N,Roman Italic,0x414E
Chardata,11,483,18,516,22,1,0,10,minus,BinaryOperator,0x1C2D
Chardata,12,535,2,554,38,1,0,11,one,Numeric Upright,0x0131
Chardata,13,565,3,579,47,1,0,12,RightPar,Parenthesis,0x1981
Formula,37,Correction
Chardata,1,2,16,25,70,1,-1,0,t,Roman Italic,0x4174
Chardata,2,55,59,68,81,1,0,1,comma,Point,0x142C
Chardata,3,101,30,143,71,1,0,2,sigma,Greek Italic,0x4272
Chardata,4,142,50,181,87,1,2,3,D,Roman Italic,0x4144
Chardata,5,187,50,198,66,1,1,3,prime,Point,0x14B7
Chardata,6,207,10,226,89,1,0,3,LeftPar,Parenthesis,0x1980
Chardata,7,232,16,254,70,1,0,6,t,Roman Italic,0x4174
Chardata,8,259,10,278,89,1,0,7,RightPar,Parenthesis,0x1981
Chardata,9,316,22,386,77,1,0,8,less,RelativeOperator,0x1D3C
Chardata,10,417,34,465,92,1,0,9,mu,Greek Italic,0x426C
Chardata,11,469,17,491,71,1,0,10,t,Roman Italic,0x4174
Chardata,12,492,15,518,49,1,1,11,varrho,Greek Italic,0x427C
Chardata,13,526,2,566,44,1,0,12,plus,BinaryOperator,0x1C2B
Chardata,14,575,2,597,38,1,0,13,two,Numeric Upright,0x0132
Chardata,15,603,16,631,39,1,0,14,n,Roman Italic,0x416E
Chardata,16,638,20,677,26,1,0,15,minus,BinaryOperator,0x1C2D
Chardata,17,687,3,710,39,1,0,16,two,Numeric Upright,0x0132
Formula,40,Correction
Chardata,1,2,9,64,73,1,0,0,G,Roman Upright,0x0147
Chardata,2,69,29,106,73,1,0,1,a,Roman Upright,0x0161
Chardata,3,108,9,130,72,1,0,2,l,Roman Upright,0x016C
Chardata,4,140,3,163,95,1,0,3,LeftPar,Parenthesis,0x1980
Chardata,5,171,6,237,73,1,0,4,F,Roman Italic,0x4146
Chardata,6,247,3,269,94,1,0,5,LeftPar,Parenthesis,0x1980
Chardata,7,281,6,332,72,1,0,6,J,Roman Italic,0x414A
Chardata,8,343,2,358,95,1,0,7,BigLeftPar,Parenthesis,0x1984
Chardata,9,362,8,400,72,1,0,8,two,Numeric Upright,0x0132
Chardata,10,406,2,420,95,1,0,9,BigRightPar,Parenthesis,0x1985
Chardata,11,434,3,456,94,1,0,10,RightPar,Parenthesis,0x1981
Chardata,12,469,2,506,95,1,0,11,slash,BinaryOperator,0x1C2F
Chardata,13,515,6,580,72,1,0,12,F,Roman Italic,0x4146
Chardata,14,587,2,609,94,1,0,13,RightPar,Parenthesis,0x1981
Chardata,15,648,35,709,60,1,0,14,equal,RelativeOperator,0x1D3D
Chardata,16,743,6,798,71,1,0,15,S,Roman Italic,0x4153
Chardata,17,798,38,830,86,1,2,16,k,Roman Italic,0x416B
Formula,42,Correction
Chardata,1,2,51,130,138,1,-1,0,varlimsup,Function,0x0CA9
Chardata,2,3,184,25,209,1,6,1,r,Roman Italic,0x4172
Chardata,3,27,187,77,211,1,0,2,rightarrow,Arrow,0x1B81
Chardata,4,85,186,127,212,1,0,3,infinity,OtherSymbols,0x1881
Chardata,5,160,106,423,113,1,0,1,frac,BigSymbol,0x33D1
Chardata,6,203,28,245,68,1,5,5,sigma,Greek Italic,0x4272
Chardata,7,244,48,285,86,1,2,6,D,Roman Italic,0x4144
Chardata,8,293,8,311,86,1,0,6,LeftPar,Parenthesis,0x1980
Chardata,9,316,28,349,67,1,0,8,r,Roman Italic,0x4172
Chardata,10,354,9,374,86,1,0,9,RightPar,Parenthesis,0x1981
Chardata,11,160,152,194,192,1,6,5,r,Roman Italic,0x4172
Chardata,12,195,137,221,170,1,1,11,varrho,Greek Italic,0x427C
Chardata,13,229,126,269,167,1,0,12,plus,BinaryOperator,0x1C2B
Chardata,14,278,124,300,160,1,0,13,two,Numeric Upright,0x0132
Chardata,15,306,138,335,162,1,0,14,n,Roman Italic,0x416E
Chardata,16,341,142,381,148,1,0,15,minus,BinaryOperator,0x1C2D
Chardata,17,391,124,414,159,1,0,16,two,Numeric Upright,0x0132
Chardata,18,466,83,535,152,1,0,5,leq,RelativeOperator,0x1D86
Chardata,19,570,77,610,138,1,0,18,k,Roman Italic,0x416B
Chardata,20,612,121,637,157,1,2,19,four,Numeric Upright,0x0134
Chardata,21,645,79,664,157,1,0,19,LeftPar,Parenthesis,0x1980
Chardata,22,669,102,709,160,1,0,21,eta,Greek Italic,0x4267
Chardata,23,717,80,736,158,1,0,22,RightPar,Parenthesis,0x1981
Chardata,24,761,2,791,205,1,0,23,LeftPar,Parenthesis,0x1980
Chardata,25,794,107,1114,114,1,0,24,frac,BigSymbol,0x33D1
Chardata,26,801,8,818,86,1,5,25,LeftPar,Parenthesis,0x1980
Chardata,27,825,28,871,67,1,0,26,n,Roman Italic,0x416E
Chardata,28,905,44,975,51,1,0,27,minus,BinaryOperator,0x1C2D
Chardata,29,1017,11,1045,66,1,0,28,one,Numeric Upright,0x0131
Chardata,30,1057,8,1076,86,1,0,29,RightPar,Parenthesis,0x1981
Chardata,31,1089,6,1099,68,1,0,30,exclamation,OtherSymbols,0x1821
Chardata,32,903,135,939,190,1,6,25,two,Numeric Upright,0x0132
Chardata,33,943,155,991,193,1,0,32,pi,Greek Italic,0x4270
Chardata,34,993,134,1022,157,1,1,33,n,Roman Italic,0x416E
Chardata,35,1229,9,1321,196,1,0,25,int,BigSymbol,0x33F0
Chardata,36,1145,211,1152,258,1,6,35,vert,Parenthesis,0x197C
Chardata,37,1157,212,1163,259,1,0,36,vert,Parenthesis,0x197C
Chardata,38,1176,223,1202,247,1,0,37,a,Roman Italic,0x4161
Chardata,39,1213,213,1219,259,1,0,38,vert,Parenthesis,0x197C
Chardata,40,1225,213,1231,259,1,0,39,vert,Parenthesis,0x197C
Chardata,41,1246,229,1286,242,1,0,40,equal,RelativeOperator,0x1D3D
Chardata,42,1298,211,1318,247,1,0,41,one,Numeric Upright,0x0131
Chardata,43,1357,77,1400,140,1,0,35,h,Roman Italic,0x4168
Chardata,44,1403,123,1426,163,1,2,43,delta,Greek Italic,0x4264
Chardata,45,1408,74,1442,112,1,1,43,ast,BinaryOperator,0x1C2A
Chardata,46,1452,80,1471,159,1,0,43,LeftPar,Parenthesis,0x1980
Chardata,47,1476,101,1533,142,1,0,46,w,Roman Italic,0x4177
Chardata,48,1533,123,1560,161,1,2,47,zero,Numeric Upright,0x0130
Chardata,49,1592,85,1662,156,1,0,47,plus,BinaryOperator,0x1C2B
Chardata,50,1696,104,1736,162,1,0,49,eta,Greek Italic,0x4267
Chardata,51,1741,100,1783,141,1,0,50,a,Roman Italic,0x4161
Chardata,52,1788,82,1807,160,1,0,51,RightPar,Parenthesis,0x1981
Chardata,53,1814,103,1866,142,1,0,52,omega,Greek Italic,0x4278
Chardata,54,1871,123,1893,159,1,2,53,two,Numeric Upright,0x0132
Chardata,55,1898,136,1926,160,1,0,54,n,Roman Italic,0x416E
Chardata,56,1933,144,1973,150,1,0,55,minus,BinaryOperator,0x1C2D
Chardata,57,1985,124,2006,160,1,0,56,one,Numeric Upright,0x0131
Chardata,58,2041,117,2111,125,1,0,53,minus,BinaryOperator,0x1C2D
Chardata,59,2145,81,2187,143,1,0,58,h,Roman Italic,0x4168
Chardata,60,2194,81,2227,119,1,1,59,ast,BinaryOperator,0x1C2A
Chardata,61,2238,82,2257,161,1,0,59,LeftPar,Parenthesis,0x1980
Chardata,62,2262,103,2318,143,1,0,61,w,Roman Italic,0x4177
Chardata,63,2319,125,2345,163,1,2,62,zero,Numeric Upright,0x0130
Chardata,64,2351,84,2369,161,1,0,62,RightPar,Parenthesis,0x1981
Chardata,65,2377,2,2407,208,1,0,64,RightPar,Parenthesis,0x1981
Formula,43,Correction
Chardata,1,2,7,54,65,1,-1,0,T,Roman Italic,0x4154
Chardata,2,83,35,147,55,1,0,1,equal,RelativeOperator,0x1D3D
Chardata,3,177,5,200,82,1,0,2,LeftPar,Parenthesis,0x1980
Chardata,4,207,6,257,66,1,0,3,C,Roman Italic,0x4143
Chardata,5,268,5,292,85,1,0,4,LeftPar,Parenthesis,0x1980
Chardata,6,293,25,336,83,1,0,5,p,Roman Italic,0x4170
Chardata,7,349,51,365,80,1,2,6,one,Numeric Upright,0x0131
Chardata,8,343,12,366,39,1,1,6,k,Roman Italic,0x416B
Chardata,9,370,26,381,47,1,2,8,one,Numeric Upright,0x0131
Chardata,10,386,5,409,83,1,0,6,RightPar,Parenthesis,0x1981
Chardata,11,411,5,436,85,1,0,10,RightPar,Parenthesis,0x1981
Chardata,12,445,15,470,39,1,1,11,n,Roman Italic,0x416E
Chardata,13,476,25,487,46,1,2,12,one,Numeric Upright,0x0131
Chardata,14,504,9,574,81,1,0,11,oplus,BinaryOperator,0x1C84
Chardata,15,595,53,689,64,1,0,14,ldots,Point,0x1483
Chardata,16,708,9,779,80,1,0,15,oplus,BinaryOperator,0x1C84
Chardata,17,805,4,831,85,1,0,16,LeftPar,Parenthesis,0x1980
Chardata,18,836,5,885,65,1,0,17,C,Roman Italic,0x4143
Chardata,19,897,4,922,84,1,0,18,LeftPar,Parenthesis,0x1980
Chardata,20,922,23,965,83,1,0,19,p,Roman Italic,0x4170
Chardata,21,973,55,998,79,1,2,20,r,Roman Italic,0x4172
Chardata,22,972,2,995,38,1,1,20,k,Roman Italic,0x416B
Chardata,23,999,33,1016,48,1,2,22,r,Roman Italic,0x4172
Chardata,24,1019,4,1042,82,1,0,20,RightPar,Parenthesis,0x1981
Chardata,25,1047,4,1069,82,1,0,24,RightPar,Parenthesis,0x1981
Chardata,26,1077,14,1104,38,1,1,25,n,Roman Italic,0x416E
Chardata,27,1108,32,1125,49,1,2,26,r,Roman Italic,0x4172
Formula,47,Correction
Chardata,1,2,11,62,72,1,0,0,G,Roman Italic Bold,0x6147
Chardata,2,68,51,106,88,1,2,1,R,Roman Italic Bold,0x6152
Chardata,3,75,2,95,39,1,1,1,one,Numeric Upright,0x0131
Chardata,4,127,31,138,71,1,0,1,colon,Point,0x143A
Chardata,5,159,39,212,59,1,0,4,equal,RelativeOperator,0x1D3D
Chardata,6,233,6,257,92,1,0,5,MiddleLeftPar,Parenthesis,0x1982
Chardata,7,264,32,302,87,1,0,6,g,Roman Italic,0x4167
Chardata,8,319,30,358,72,1,0,7,in,RelativeOperator,0x1D80
Chardata,9,376,12,436,72,1,0,8,G,Roman Italic Bold,0x6147
Chardata,10,442,52,480,89,1,2,9,R,Roman Italic Bold,0x6152
Chardata,11,452,4,485,37,1,1,9,plus,BinaryOperator,0x1C2B
Chardata,12,499,31,513,84,1,0,9,semicolon,Point,0x143B
Formula,49,Correction
Chardata,1,2,26,24,103,1,-1,0,LeftPar,Parenthesis,0x1980
Chardata,2,32,46,65,89,1,0,1,v,Roman Italic,0x4176
Chardata,3,73,59,90,102,1,2,2,one,Numeric Upright,0x0131
Chardata,4,126,34,188,97,1,0,2,otimes,BinaryOperator,0x1C86
Chardata,5,221,61,311,72,1,0,4,cdots,Point,0x1482
Chardata,6,345,34,408,97,1,0,5,otimes,BinaryOperator,0x1C86
Chardata,7,439,47,475,89,1,0,6,v,Roman Italic,0x4176
Chardata,8,479,74,514,115,1,2,7,p,Roman Italic,0x4170
Chardata,9,524,27,547,104,1,0,7,RightPar,Parenthesis,0x1981
Chardata,10,580,45,618,87,1,0,9,ast,BinaryOperator,0x1C2A
Chardata,11,650,26,673,104,1,0,10,LeftPar,Parenthesis,0x1980
Chardata,12,683,47,719,89,1,0,11,v,Roman Italic,0x4176
Chardata,13,723,74,758,115,1,2,12,p,Roman Italic,0x4170
Chardata,14,763,65,806,108,1,0,13,plus,BinaryOperator,0x1C2B
Chardata,15,816,59,834,102,1,0,14,one,Numeric Upright,0x0131
Chardata,16,871,34,934,97,1,0,12,otimes,BinaryOperator,0x1C86
Chardata,17,966,61,1057,72,1,0,16,cdots,Point,0x1482
Chardata,18,1090,34,1153,97,1,0,17,otimes,BinaryOperator,0x1C86
Chardata,19,1184,47,1220,89,1,0,18,v,Roman Italic,0x4176
Chardata,20,1223,74,1252,103,1,2,19,n,Roman Italic,0x416E
Chardata,21,1264,26,1288,104,1,0,19,RightPar,Parenthesis,0x1981
Chardata,22,1325,54,1387,79,1,0,21,equal,RelativeOperator,0x1D3D
Chardata,23,1467,2,1586,131,1,0,22,sum,BigSymbol,0x33F3
Chardata,24,1355,155,1372,208,1,6,23,LeftPar,Parenthesis,0x1980
Chardata,25,1378,170,1411,211,1,0,24,p,Roman Italic,0x4170
Chardata,26,1418,191,1426,206,1,0,25,comma,Point,0x142C
Chardata,27,1435,170,1464,198,1,0,26,n,Roman Italic,0x416E
Chardata,28,1473,180,1512,184,1,0,27,minus,BinaryOperator,0x1C2D
Chardata,29,1521,170,1554,211,1,0,28,p,Roman Italic,0x4170
Chardata,30,1558,156,1574,210,1,0,29,RightPar,Parenthesis,0x1981
Chardata,31,1585,180,1623,183,1,0,30,hyphen,OtherSymbols,0x18B6
Chardata,32,1632,169,1650,198,1,0,31,s,Roman Upright,0x0173
Chardata,33,1654,155,1684,198,1,0,32,h,Roman Upright,0x0168
Chardata,34,1687,170,1715,198,1,0,33,u,Roman Upright,0x0175
Chardata,35,1719,155,1741,198,1,0,34,f,Roman Upright,0x0166
Chardata,36,1739,155,1753,198,1,0,35,f,Roman Upright,0x0166
Chardata,37,1754,155,1769,198,1,0,36,l,Roman Upright,0x016C
Chardata,38,1773,169,1798,198,1,0,37,e,Roman Upright,0x0165
Chardata,39,1803,169,1821,198,1,0,38,s,Roman Upright,0x0173
Chardata,40,1846,171,1881,199,1,0,39,sigma,Greek Italic,0x4272
Chardata,41,1697,46,1724,90,1,0,23,s,Roman Upright,0x0173
Chardata,42,1729,47,1771,109,1,0,41,g,Roman Upright,0x0167
Chardata,43,1774,46,1816,88,1,0,42,n,Roman Upright,0x016E
Chardata,44,1826,27,1850,104,1,0,43,LeftPar,Parenthesis,0x1980
Chardata,45,1855,49,1905,89,1,0,44,sigma,Greek Italic,0x4272
Chardata,46,1905,27,1928,105,1,0,45,RightPar,Parenthesis,0x1981
Chardata,47,1962,62,1973,72,1,0,46,cdot,Point,0x1484
Chardata,48,2007,47,2043,90,1,0,47,v,Roman Italic,0x4176
Chardata,49,2046,75,2081,104,1,2,48,sigma,Greek Italic,0x4272
Chardata,50,2084,60,2100,114,1,0,49,LeftPar,Parenthesis,0x1980
Chardata,51,2110,60,2127,104,1,0,50,one,Numeric Upright,0x0131
Chardata,52,2137,61,2153,114,1,0,51,RightPar,Parenthesis,0x1981
Chardata,53,2187,35,2250,97,1,0,48,otimes,BinaryOperator,0x1C86
Chardata,54,2282,62,2372,73,1,0,53,cdots,Point,0x1482
Chardata,55,2406,35,2469,98,1,0,54,otimes,BinaryOperator,0x1C86
Chardata,56,2500,49,2536,91,1,0,55,v,Roman Italic,0x4176
Chardata,57,2539,75,2574,104,1,2,56,sigma,Greek Italic,0x4272
Chardata,58,2577,61,2594,114,1,0,57,LeftPar,Parenthesis,0x1980
Chardata,59,2597,75,2626,104,1,0,58,n,Roman Italic,0x416E
Chardata,60,2631,61,2648,114,1,0,59,RightPar,Parenthesis,0x1981
Formula,51,Correction
Chardata,1,2,72,74,133,1,-1,0,ln,Function,0x0C9F
Chardata,2,115,73,122,153,1,0,1,vert,Parenthesis,0x197C
Chardata,3,133,72,185,149,1,0,2,Q,Roman Italic,0x4151
Chardata,4,196,74,213,148,1,0,3,LeftPar,Parenthesis,0x1980
Chardata,5,219,95,251,134,1,0,4,r,Roman Italic,0x4172
Chardata,6,254,94,310,134,1,0,5,w,Roman Italic,0x4177
Chardata,7,317,71,331,96,1,1,6,prime,Point,0x14B7
Chardata,8,341,74,359,153,1,0,6,RightPar,Parenthesis,0x1981
Chardata,9,379,73,385,153,1,0,8,vert,Parenthesis,0x197C
Chardata,10,430,78,499,148,1,0,9,plus,BinaryOperator,0x1C2B
Chardata,11,537,72,578,134,1,0,10,k,Roman Italic,0x416B
Chardata,12,580,129,608,152,1,2,11,n,Roman Italic,0x416E
Chardata,13,647,2,737,190,1,0,11,int,BigSymbol,0x33F0
Chardata,14,609,204,650,242,1,6,13,D,Roman Italic,0x4144
Chardata,15,669,233,690,257,1,2,14,s,Roman Italic,0x4173
Chardata,16,695,221,706,237,1,1,15,prime,Point,0x14B7
Chardata,17,707,233,729,259,1,0,15,r,Roman Italic,0x4172
Chardata,18,656,205,667,219,1,1,14,prime,Point,0x14B7
Chardata,19,783,103,1263,108,1,0,13,frac,BigSymbol,0x33D1
Chardata,20,953,23,995,64,1,5,19,sigma,Greek Italic,0x4272
Chardata,21,1001,16,1019,82,1,0,20,LeftPar,Parenthesis,0x1980
Chardata,22,1025,23,1066,63,1,0,21,a,Roman Italic,0x4161
Chardata,23,1073,4,1091,81,1,0,22,RightPar,Parenthesis,0x1981
Chardata,24,777,128,783,207,1,6,19,vert,Parenthesis,0x197C
Chardata,25,793,128,800,207,1,0,24,vert,Parenthesis,0x197C
Chardata,26,806,147,848,188,1,0,25,a,Roman Italic,0x4161
Chardata,27,881,164,951,170,1,0,26,minus,BinaryOperator,0x1C2D
Chardata,28,985,148,1017,188,1,0,27,r,Roman Italic,0x4172
Chardata,29,1020,148,1076,188,1,0,28,w,Roman Italic,0x4177
Chardata,30,1083,126,1097,150,1,1,29,prime,Point,0x14B7
Chardata,31,1104,128,1110,207,1,0,29,vert,Parenthesis,0x197C
